bin,sample,rr_smoothed_ms,signed_resid_ms,abs_resid_ms,qt_sigma_ms,heart_rate_bpm,case,st_deviation_uv,time_h
2831,7078822.0,752.4455616088798,0.8797431890803296,6.996413531858366,33.16641301635364,79.73998792910406,A,-39.056000000000004,0.3377366666666667
2832,7081244.0,751.9528585668336,2.0267097935208085,12.56342356235865,33.226790582503284,79.79223606431333,A,-42.482,0.3404277777777778
2833,7083724.0,752.4197257850277,-7.749898154185473,7.985557224597187,32.34890953186287,79.742725959769,A,-46.3075,0.34318333333333334
2834,7086228.0,746.4246811406215,-3.815496253764877,3.815496253764877,32.5354715866136,80.38319406629641,A,-42.769000000000005,0.3459655555555556
2835,7088750.0,747.3925398867922,-2.4174831706237683,2.957892672385526,32.70711787268453,80.27909939947784,A,-42.1875,0.3487677777777778
2836,7091270.0,746.4417021062978,-2.9133524931524732,4.2744390154673795,32.60664195991659,80.38136110387846,A,-42.156000000000006,0.35156777777777776
2837,7093763.0,741.450910259139,-6.470118276593837,6.470118276593837,32.29246967215586,80.9224173438938,A,-39.817,0.35433777777777775
2838,7096256.5,739.6202447494691,-2.082568366883578,3.3924247224709063,32.39034556349978,81.122711859143,A,-36.842999999999996,0.3571083333333333
2839,7098767.0,744.9331513173304,-5.842997689043386,5.842997689043386,32.973617273112886,80.54413995926582,A,-37.6115,0.3598977777777778
2840,7101248.5,737.8203450331233,-8.342567335691655,8.342567335691655,32.71525880597223,81.32060928369546,A,-42.480000000000004,0.362655
2841,7103773.0,745.7469384708135,-3.216828090944148,5.034870838246604,32.91837470024975,80.45624715943536,A,-39.4985,0.36546
2842,7106195.0,746.3015587832994,-4.503339020112264,5.242560327457397,32.76005175792347,80.39645541919867,A,-28.917,0.36815111111111115
2843,7108706.5,740.9695391597247,-11.271644355686277,11.69625793361206,32.879358632443484,80.97498861834629,A,-22.535500000000003,0.37094166666666667
2844,7111257.0,758.6622040127739,5.418335686964156,8.84773332399277,33.24187873142352,79.08658119864602,A,-21.104,0.3737755555555556
2845,7113814.0,774.3244981389726,-6.395390446380816,6.395390446380816,33.97028174009459,77.48689360107453,A,-22.7225,0.37661666666666666
2846,7116322.0,772.2160248948777,-6.080103585812424,6.508544973725066,33.59368121371565,77.69846528135419,A,-32.391,0.37940333333333337
2847,7118796.0,764.5418556635066,-5.323808128678138,5.323808128678138,33.49872991010064,78.47837179290738,A,-34.109500000000004,0.3821522222222222
2848,7121287.0,765.8430050531671,-1.9560394678881607,4.29232954332889,32.67428375893495,78.34503887103418,A,-31.128,0.38492
2849,7123753.0,761.5988059009303,-7.59489705077192,7.59489705077192,32.828304265111505,78.78163612536555,A,-26.7465,0.38766
2850,7126238.0,746.672010942715,-4.556324188104924,4.556324188104924,32.446208062657846,80.35656770399986,A,-23.2225,0.3904211111111111
2851,7128828.5,742.1924526214199,-8.021651858088859,8.021651858088859,32.350893348708865,80.84156580692826,A,-23.883499999999998,0.3932994444444444
2852,7131257.0,730.567441090562,-8.931216128122628,8.931216128122628,32.44504434176638,82.12794141282068,A,-28.052,0.3959977777777778
2853,7133747.5,734.5027604190846,-4.235686329037037,4.763457219359253,32.40272615755178,81.68791627926062,A,-19.2205,0.39876500000000004
2854,7136295.5,729.5955382612873,2.7036902356695123,13.24451383710209,33.28503626702209,82.23734501308371,A,21.661,0.40159611111111115
2855,7138707.0,721.5791581602386,0.6523435934122972,2.34954852076271,33.10475775693774,83.15096039217363,A,32.5925,0.40427555555555555
2856,7141202.5,731.1925114104072,-3.3091348321342196,4.49633557247185,32.67802926908372,82.0577331738056,A,12.224,0.40704833333333335
2857,7143782.5,735.257797732367,0.5232546442894375,5.0308862239906205,32.72800671491468,81.60403083795643,A,0.7555000000000001,0.409915
2858,7146248.0,732.9603998494296,-9.27320743389106,9.27320743389106,32.583144352567345,81.85981126992081,A,-3.8129999999999997,0.41265444444444443
2859,7148757.5,740.1384920683678,-5.88550636308949,5.88550636308949,32.40678075824208,81.06590947908396,A,-4.3315,0.41544277777777777
2860,7151286.5,730.08107086932,-10.532601365913195,10.532601365913195,32.53333020563678,82.18265394630349,A,-11.0965,0.4182527777777778
2861,7153757.0,729.9577439865142,-7.3675476234017765,10.540671204578132,32.794834538494406,82.19653876445277,A,-2.7184999999999997,0.4209977777777778
2862,7156208.5,728.5154896596382,1.8324332006565385,5.003442520470514,33.091832200891744,82.35926463009311,A,7.2165,0.42372166666666666
2863,7158750.0,745.2665022803827,-0.5952446153356163,0.9767591256282913,32.68665951714787,80.50811329425204,A,1.9945,0.42654555555555557
2864,7161261.0,743.618179931365,-4.802144395035413,4.802144395035413,32.757153639508005,80.68656955850369,A,2.726,0.4293355555555555
2865,7163753.5,728.0864837260672,-5.64485229395595,6.440439900226153,32.93021184077129,82.40779267449524,A,3.7575,0.432105
2866,7166277.0,737.3140932992669,-5.048373347848155,5.103912953079089,32.58433360357397,81.37644532402383,A,-8.7055,0.4349088888888889
2867,7168806.0,744.4428433454498,-4.947621464654247,4.947621464654247,32.69693238429262,80.59718826816328,A,-16.061,0.4377188888888889
2868,7171314.0,744.8428448615454,-0.40408769550253965,7.604715928505584,33.01155286753887,80.5539053156281,A,-5.8235,0.44050555555555554
2869,7173742.0,748.4859906426021,-3.7002311325923642,4.586488738422361,32.90507350433745,80.16182099612558,A,-4.6345,0.44320333333333334
2870,7176134.0,743.8452762916754,-4.913944094042677,5.319496061619418,32.74731708082975,80.66193590570425,A,-3.6914999999999996,0.4458611111111111
2871,7178779.0,806.0230684752715,-11.446192197383255,11.446192197383255,32.491632500021325,74.43955681504266,A,-3.5525,0.44880000000000003
2872,7181212.0,770.3476535774852,-6.224262989477381,7.166070298530542,32.635021303248976,77.8869121251434,A,-7.5095,0.45150333333333337
2873,7183746.5,756.1063362575123,-9.617916154103682,9.617916154103682,32.57211631331954,79.3539177266799,A,-13.020499999999998,0.45431944444444444
2874,7186253.0,750.0531842885886,-0.07411006614682947,1.6286910195820496,32.21755706303896,79.994327411474,A,-9.578,0.4571044444444444
2875,7188754.5,742.5043188250324,-9.73438117666933,9.73438117666933,32.71825587957019,80.80761078258281,A,-13.687000000000001,0.4598838888888889
2876,7191298.0,751.2323169466193,-6.161068567791062,8.527721593863816,32.60710455525203,79.86876848412187,A,-16.046,0.46271
2877,7193671.0,742.0330054971474,-6.287643639298608,6.287643639298608,33.21319287144063,80.8589369414925,A,-18.3515,0.4653466666666667
2878,7196244.5,752.0211150170037,-3.0851986452201174,3.6621544633369183,32.83747488551613,79.78499380119581,A,-9.114,0.4682061111111111
2879,7198757.5,733.5514129673173,-2.148475937895853,2.63110547670766,32.83817289430718,81.7938578528418,A,-4.623,0.47099833333333335
2880,7201310.0,748.3047156468133,-2.290831254612499,2.36121028929756,32.86360532193911,80.18124000212629,A,-7.028499999999999,0.47383444444444445
2881,7203751.0,751.8206444489456,-6.332053943147969,6.396147927162531,33.00408788996584,79.80626821437923,A,-11.991,0.4765466666666667
2882,7206124.5,755.3747380736609,-7.081195882606778,7.970063472962636,32.74776467729969,79.43077386068087,A,-26.05,0.47918388888888885
2883,7208770.0,815.2115086314063,-10.930967577537842,10.930967577537842,32.6463347525322,73.6005311072328,A,-31.761,0.48212333333333335
2884,7211300.0,773.6566853350388,-9.112147429853508,9.112147429853508,32.827677428863716,77.55377952174804,A,-21.368499999999997,0.4849344444444444
2885,7213760.0,745.9187786804725,-12.4674321574538,12.4674321574538,33.071792265744506,80.43771214091133,A,-11.979,0.4876677777777778
2886,7216183.0,731.9076130167647,-7.027805100725061,7.027805100725061,32.947469680728595,81.977559644028,A,-17.5865,0.49036
2887,7218460.0,748.6110711544661,0.6774764780847136,9.098078168251561,33.27327210821461,80.14842728343753,A,-13.2955,0.49289
2888,7221263.5,917.2518053157808,-2.5349277784139588,6.3600924256976725,33.930087678158344,65.41279030717622,A,-2.2545,0.496005
2889,7223718.0,829.8590310290871,-9.303035612581596,9.303035612581596,32.7317013316443,72.30143645673836,A,-3.0135,0.4987322222222222
2890,7226087.5,797.114226354563,-9.165933775307849,9.165933775307849,32.994895954384006,75.27152071340839,A,-5.568999999999999,0.501365
2891,7228846.5,910.9371735574914,-1.0037755231269045,3.6266134171637248,33.79281378498976,65.86623286618268,A,-3.6814999999999998,0.5044305555555556
2892,7231258.5,851.4835561557277,8.488473311752244,9.75825503088629,33.83080769937274,70.465248055861,A,-3.589,0.5071105555555555
